age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y,age_normalized
58,1,2,0,0,1,0,1,6,1,254,2,999,0,1,0,1.897766386284402
52,9,1,3,0,1,0,1,6,1,503,2,999,0,1,0,1.276115824721032
50,7,2,5,0,0,0,1,6,1,680,2,999,0,1,0,1.0688989708665753
41,1,0,2,0,1,0,1,6,1,421,4,999,0,1,0,0.1364231285215202
33,2,1,6,0,1,0,1,6,1,130,3,999,0,1,0,-0.6924442868963065
57,1,1,0,0,0,0,1,6,1,164,2,999,0,1,0,1.7941579593571737
48,1,1,1,0,0,0,1,6,1,174,3,999,0,1,0,0.8616821170121186
55,9,1,5,0,0,0,1,6,1,113,2,999,0,1,0,1.586941105502717
38,4,1,6,0,0,0,1,6,1,195,2,999,0,1,0,-0.1744021522601648
38,7,1,3,0,1,0,1,6,1,347,3,999,0,1,0,-0.1744021522601648
53,0,1,6,0,1,0,1,6,1,208,2,999,0,1,0,1.3797242516482604
43,10,0,6,0,0,0,1,6,1,404,4,999,0,1,0,0.3436399823759768
36,1,0,3,0,0,0,1,6,1,396,2,999,0,1,0,-0.3816190061146215
32,1,1,2,0,0,0,1,6,1,98,2,999,0,1,0,-0.7960527138235349
33,7,1,0,0,0,0,1,6,1,229,3,999,0,1,0,-0.6924442868963065
58,2,1,0,0,1,0,1,6,1,350,2,999,0,1,0,1.897766386284402
40,10,2,3,0,0,0,1,6,3,88,3,999,0,1,0,0.0328147015942918
57,4,1,6,0,1,0,1,6,3,379,2,999,0,1,0,1.7941579593571737
45,9,1,3,0,1,0,1,6,3,168,3,999,0,1,0,0.5508568362304336
42,1,1,0,0,1,0,1,6,3,190,3,999,0,1,0,0.2400315554487485
46,0,1,6,0,1,0,1,6,3,158,1,999,0,1,0,0.654465263157662
36,9,1,6,0,0,0,1,6,3,210,1,999,0,1,0,-0.3816190061146215
41,6,1,3,0,1,0,1,6,3,102,1,999,0,1,0,0.1364231285215202
57,0,2,2,0,0,0,1,6,3,306,1,999,0,1,0,1.7941579593571737
49,1,1,2,0,1,0,1,6,3,64,1,999,0,1,0,0.965290543939347
56,4,2,3,0,0,0,1,6,3,218,1,999,0,1,0,1.690549532429945
37,1,1,2,0,0,0,1,6,3,77,1,999,0,1,0,-0.2780105791873932
37,1,1,2,0,0,1,1,6,3,54,1,999,0,1,0,-0.2780105791873932
46,0,0,3,0,1,0,1,6,3,344,1,999,0,1,0,0.654465263157662
22,1,0,2,0,1,0,1,6,3,195,1,999,0,1,0,-1.8321369830958183
43,7,1,3,0,0,0,1,6,3,202,1,999,0,1,0,0.3436399823759768
49,1,1,6,0,0,0,1,6,3,286,1,999,0,1,0,0.965290543939347
41,9,1,1,0,1,0,1,6,3,278,1,999,0,1,0,0.1364231285215202
38,0,0,6,0,0,0,1,6,3,189,1,999,0,1,0,-0.1744021522601648
33,0,1,2,0,0,0,1,6,3,83,1,999,0,1,0,-0.6924442868963065
49,0,1,6,0,1,1,1,6,3,18,1,999,0,1,0,0.965290543939347
30,1,0,6,0,0,0,1,6,3,184,2,999,0,1,0,-1.0032695676779917
33,0,1,2,0,1,0,1,6,3,235,1,999,0,1,0,-0.6924442868963065
34,4,0,6,0,0,0,1,6,3,290,1,999,0,1,0,-0.5888358599690782
30,8,0,6,0,0,0,1,6,3,133,1,999,0,1,0,-1.0032695676779917
59,4,1,0,0,1,1,1,6,3,318,1,999,0,1,0,2.0013748132116302
59,4,1,0,0,1,0,1,6,3,437,1,999,0,1,0,2.0013748132116302
41,6,1,6,0,0,0,1,6,3,402,1,999,0,1,0,0.1364231285215202
48,3,1,1,0,1,1,1,6,3,501,4,999,0,1,0,0.8616821170121186
59,5,1,6,0,0,0,1,6,3,253,1,999,0,1,0,2.0013748132116302
50,4,1,3,0,0,0,1,6,3,149,1,999,0,1,0,1.0688989708665753
35,0,1,6,0,0,0,1,6,3,144,1,999,0,1,0,-0.4852274330418498
42,0,1,3,0,0,0,1,6,3,69,1,999,0,1,0,0.2400315554487485
45,0,1,2,0,0,0,1,6,3,243,1,999,0,1,0,0.5508568362304336
36,9,1,5,0,0,0,1,6,3,769,2,999,0,1,0,-0.3816190061146215
56,7,1,3,0,0,0,1,6,3,135,3,999,0,1,0,1.690549532429945
29,1,2,0,0,0,0,1,6,3,231,1,999,0,1,0,-1.10687799460522
41,6,1,6,0,1,1,1,6,3,442,2,999,0,1,0,0.1364231285215202
42,1,1,2,0,0,0,1,6,3,199,1,999,0,1,0,0.2400315554487485
52,7,0,3,0,0,0,1,6,3,455,1,999,0,1,0,1.276115824721032
48,7,1,3,0,1,0,1,6,3,152,1,999,0,1,0,0.8616821170121186
31,1,1,3,0,1,0,1,6,3,124,1,999,0,1,0,-0.8996611407507632
43,10,1,6,0,1,0,1,6,3,424,1,999,0,1,0,0.3436399823759768
36,1,1,0,0,0,0,1,6,3,43,1,999,0,1,0,-0.3816190061146215
42,2,1,6,0,1,0,1,6,3,154,1,999,0,1,0,0.2400315554487485
52,7,2,1,0,0,0,1,6,3,393,1,999,0,1,0,1.276115824721032
39,0,1,3,0,1,0,1,6,3,203,2,999,0,1,0,-0.0707937253329365
36,7,1,3,0,0,1,1,6,3,140,2,999,0,1,0,-0.3816190061146215
42,1,1,2,0,1,0,1,6,3,326,1,999,0,1,0,0.2400315554487485
41,0,1,3,0,0,0,1,6,3,483,1,999,0,1,0,0.1364231285215202
55,9,1,0,0,0,1,1,6,3,259,1,999,0,1,0,1.586941105502717
30,1,1,2,0,0,0,1,6,3,227,1,999,0,1,0,-1.0032695676779917
57,5,1,0,0,0,0,1,6,3,673,1,999,0,1,0,1.7941579593571737
45,2,1,0,0,1,0,1,6,3,576,1,999,0,1,0,0.5508568362304336
51,1,1,0,0,1,1,1,6,3,180,2,999,0,1,0,1.1725073977938036
39,6,0,2,0,1,1,1,6,3,90,1,999,0,1,0,-0.0707937253329365
47,0,1,3,0,0,0,1,6,3,505,1,999,0,1,0,0.7580736900848902
27,7,1,3,0,1,0,1,6,3,245,1,999,0,1,0,-1.3140948484596766
34,9,0,6,0,1,0,1,6,3,186,1,999,0,1,0,-0.5888358599690782
57,1,1,0,0,1,0,1,6,3,208,1,999,0,1,0,1.7941579593571737
43,2,1,0,0,0,0,1,6,3,623,1,999,0,1,0,0.3436399823759768
49,1,1,0,0,0,0,1,6,3,180,1,999,0,1,0,0.965290543939347
39,4,1,6,0,0,0,1,6,3,496,3,999,0,1,0,-0.0707937253329365
38,1,1,0,0,1,0,1,6,3,118,1,999,0,1,0,-0.1744021522601648
49,1,1,2,0,0,0,1,6,3,102,2,999,0,1,0,0.965290543939347
58,4,1,1,0,0,0,1,6,3,342,1,999,0,1,0,1.897766386284402
43,9,1,5,0,1,0,1,6,3,225,1,999,0,1,0,0.3436399823759768
50,0,1,6,0,1,0,1,6,3,185,3,999,0,1,0,1.0688989708665753
31,7,1,3,0,0,0,1,6,3,276,1,999,0,1,0,-0.8996611407507632
43,6,2,6,0,0,0,1,6,3,87,1,999,0,1,0,0.3436399823759768
43,6,1,2,0,0,0,1,6,3,744,1,999,0,1,0,0.3436399823759768
30,6,0,6,0,1,0,1,6,3,262,1,999,0,1,0,-1.0032695676779917
27,7,0,5,0,1,1,1,6,3,271,1,999,0,1,0,-1.3140948484596766
51,7,1,6,0,0,0,1,6,3,141,1,999,0,1,0,1.1725073977938036
37,9,1,5,0,1,0,1,6,3,198,2,999,0,1,0,-0.2780105791873932
46,3,1,2,0,1,0,1,6,3,150,1,999,0,1,0,0.654465263157662
35,1,1,5,0,0,0,1,6,3,241,1,999,0,1,0,-0.4852274330418498
47,0,2,6,0,0,0,1,6,3,196,1,999,0,1,0,0.7580736900848902
46,4,1,6,0,1,0,1,6,3,149,1,999,0,1,0,0.654465263157662
40,9,1,5,0,0,1,1,6,3,264,1,999,0,1,0,0.0328147015942918
26,3,1,6,0,0,0,1,6,3,246,1,999,0,1,0,-1.417703275386905
32,1,2,2,0,0,0,1,6,3,309,2,999,0,1,0,-0.7960527138235349
45,4,1,6,0,1,0,1,6,3,140,1,999,0,1,0,0.5508568362304336
34,0,1,2,0,0,0,1,6,3,175,1,999,0,1,0,-0.5888358599690782
47,1,1,6,0,0,0,1,6,3,136,1,999,0,1,0,0.7580736900848902
57,9,1,0,0,0,1,1,6,3,50,1,999,0,1,0,1.7941579593571737
57,9,1,0,0,0,0,1,6,3,101,1,999,0,1,0,1.7941579593571737
38,1,1,0,0,0,1,1,6,3,144,1,999,0,1,0,-0.1744021522601648
57,9,1,0,0,0,0,1,6,3,238,1,999,0,1,0,1.7941579593571737
28,8,0,2,0,1,0,1,6,3,354,1,999,0,1,0,-1.2104864215324482
60,4,1,6,0,0,0,1,6,3,451,2,999,0,1,0,2.104983240138859
48,0,1,6,0,1,0,1,6,3,159,1,999,0,1,0,0.8616821170121186
47,9,1,5,0,1,0,1,6,3,170,1,999,0,1,0,0.7580736900848902
40,0,1,3,0,0,0,1,6,3,243,1,999,0,1,0,0.0328147015942918
51,4,1,5,0,1,0,1,6,3,141,2,999,0,1,0,1.1725073977938036
48,10,0,0,0,1,0,1,6,3,112,1,999,0,1,0,0.8616821170121186
54,3,1,0,0,0,0,1,6,3,262,2,999,0,1,0,1.4833326785754886
40,1,1,1,0,0,1,1,6,3,53,1,999,0,1,0,0.0328147015942918
44,0,0,2,0,0,0,1,6,3,134,1,999,0,1,0,0.4472484093032052
42,9,2,3,0,0,0,1,6,3,204,4,999,0,1,0,0.2400315554487485
52,6,1,6,0,1,0,1,6,3,678,1,999,0,1,0,1.276115824721032
31,1,0,2,0,1,0,1,6,3,182,1,999,0,1,0,-0.8996611407507632
32,7,1,3,0,0,0,1,6,3,162,1,999,0,1,0,-0.7960527138235349
44,0,1,3,0,1,1,1,6,3,177,1,999,0,1,0,0.4472484093032052
39,4,1,1,0,0,0,1,6,3,27,1,999,0,1,0,-0.0707937253329365
57,4,1,5,0,1,0,1,6,3,699,3,999,0,1,0,1.7941579593571737
52,0,1,0,0,1,0,1,6,3,358,1,999,0,1,0,1.276115824721032
42,9,0,5,0,1,0,1,6,3,529,1,999,0,1,0,0.2400315554487485
43,4,1,5,0,1,0,1,6,3,310,1,999,0,1,0,0.3436399823759768
31,0,2,3,0,0,0,1,6,3,47,1,999,0,1,0,-0.8996611407507632
29,0,1,6,0,1,0,1,6,3,379,1,999,0,1,0,-1.10687799460522
57,1,2,0,0,0,0,1,6,3,30,2,999,0,1,0,1.7941579593571737
44,1,1,2,0,0,0,1,6,3,472,1,999,0,1,0,0.4472484093032052
59,0,1,6,0,0,0,1,6,3,113,1,999,0,1,0,2.0013748132116302
39,1,1,0,0,0,0,1,6,3,114,1,999,0,1,0,-0.0707937253329365
57,5,1,6,0,0,0,1,6,3,116,1,999,0,1,0,1.7941579593571737
41,4,1,6,0,0,0,1,6,3,448,1,999,0,1,0,0.1364231285215202
37,9,0,3,0,0,1,1,6,3,264,1,999,0,1,0,-0.2780105791873932
38,7,1,3,0,1,0,1,6,3,169,1,999,0,1,0,-0.1744021522601648
42,5,1,0,0,0,0,1,6,3,145,1,999,0,1,0,0.2400315554487485
49,0,1,6,0,1,0,1,6,3,288,1,999,0,1,0,0.965290543939347
54,4,1,1,0,1,1,1,6,3,381,1,999,0,1,0,1.4833326785754886
36,0,1,6,0,1,0,1,6,3,176,2,999,0,1,0,-0.3816190061146215
32,0,0,6,0,0,0,1,6,3,215,1,999,0,1,0,-0.7960527138235349
35,9,1,5,0,1,0,1,6,3,278,1,999,0,1,0,-0.4852274330418498
45,3,1,5,0,0,0,1,6,3,188,2,999,0,1,0,0.5508568362304336
56,9,1,6,0,1,0,1,6,3,174,2,999,0,1,0,1.690549532429945
34,9,1,6,0,1,0,1,6,3,226,2,999,0,1,0,-0.5888358599690782
41,10,1,2,0,0,0,1,6,3,111,2,999,0,1,0,0.1364231285215202
41,7,1,2,0,0,0,1,6,3,157,2,999,0,1,0,0.1364231285215202
36,1,1,2,0,0,0,1,6,3,46,1,999,0,1,0,-0.3816190061146215
32,0,0,6,0,1,0,1,6,3,49,1,999,0,1,0,-0.7960527138235349
31,7,1,3,0,1,0,1,6,3,374,1,999,0,1,0,-0.8996611407507632
38,9,1,5,0,1,0,1,6,3,349,1,999,0,1,0,-0.1744021522601648
35,0,2,6,0,1,0,1,6,3,325,1,999,0,1,0,-0.4852274330418498
53,0,1,5,0,1,0,1,6,3,233,2,999,0,1,0,1.3797242516482604
51,0,1,1,0,1,0,1,6,3,531,1,999,0,1,0,1.1725073977938036
56,2,1,6,0,0,0,1,6,3,153,1,999,0,1,0,1.690549532429945
33,0,1,2,0,1,0,1,6,3,80,1,999,0,1,0,-0.6924442868963065
33,0,1,2,0,0,0,1,6,3,198,1,999,0,1,0,-0.6924442868963065
51,7,2,3,0,1,0,1,6,3,568,1,999,0,1,0,1.1725073977938036
45,2,1,6,0,0,0,1,6,3,82,1,999,0,1,0,0.5508568362304336
40,9,0,6,0,0,0,1,6,3,198,3,999,0,1,0,0.0328147015942918
60,0,0,6,0,1,0,1,6,3,211,1,999,0,1,0,2.104983240138859
33,9,1,6,0,1,0,1,6,3,120,1,999,0,1,0,-0.6924442868963065
47,1,1,3,0,1,0,1,6,3,269,1,999,0,1,0,0.7580736900848902
48,1,1,0,0,0,0,1,6,3,128,1,999,0,1,0,0.8616821170121186
43,2,1,3,0,0,0,1,6,3,166,2,999,0,1,0,0.3436399823759768
37,4,1,6,0,1,0,1,6,3,211,1,999,0,1,0,-0.2780105791873932
50,7,1,2,0,1,1,1,6,3,369,1,999,0,1,0,1.0688989708665753
59,2,1,3,0,1,0,1,6,3,91,1,999,0,1,0,2.0013748132116302
32,9,1,6,0,1,0,1,6,3,267,2,999,0,1,0,-0.7960527138235349
42,3,0,0,0,1,0,1,6,3,198,1,999,0,1,0,0.2400315554487485
52,1,1,0,0,0,0,1,6,3,371,2,999,0,1,0,1.276115824721032
42,1,1,6,0,0,0,1,6,3,288,2,999,0,1,0,0.2400315554487485
42,0,1,6,0,0,0,1,6,3,221,1,999,0,1,0,0.2400315554487485
40,4,1,2,0,1,0,1,6,3,427,1,999,0,1,0,0.0328147015942918
38,1,1,2,0,0,0,1,6,3,310,1,999,0,1,0,-0.1744021522601648
39,1,1,1,0,1,0,1,6,3,158,1,999,0,1,0,-0.0707937253329365
39,1,1,1,0,0,0,1,6,3,198,1,999,0,1,0,-0.0707937253329365
38,0,1,3,0,0,0,1,6,3,145,1,999,0,1,0,-0.1744021522601648
47,0,0,6,0,1,0,1,6,3,247,1,999,0,1,0,0.7580736900848902
30,7,0,3,0,0,0,1,6,3,102,1,999,0,1,0,-1.0032695676779917
38,0,2,3,0,1,1,1,6,3,179,2,999,0,1,0,-0.1744021522601648
39,9,2,6,0,0,0,1,6,3,73,1,999,0,1,0,-0.0707937253329365
44,0,1,3,0,0,0,1,6,3,263,2,999,0,1,0,0.4472484093032052
36,0,1,3,0,0,0,1,6,3,342,2,999,0,1,0,-0.3816190061146215
41,7,1,3,0,1,1,1,6,3,41,1,999,0,1,0,0.1364231285215202
41,1,1,1,0,0,0,1,6,3,13,1,999,0,1,0,0.1364231285215202
35,1,1,2,0,0,0,1,6,3,79,2,999,0,1,0,-0.4852274330418498
41,9,1,3,0,0,0,1,6,3,358,1,999,0,1,0,0.1364231285215202
36,7,1,3,0,0,0,1,6,3,162,1,999,0,1,0,-0.3816190061146215
35,0,0,3,0,1,1,1,6,3,150,1,999,0,1,0,-0.4852274330418498
33,1,0,0,0,0,0,1,6,3,26,1,999,0,1,0,-0.6924442868963065
38,0,0,1,0,0,0,1,6,3,250,1,999,0,1,0,-0.1744021522601648
33,6,1,6,0,0,0,1,6,3,792,1,999,0,1,0,-0.6924442868963065
55,6,1,6,0,0,0,1,6,3,146,1,999,0,1,0,1.586941105502717
36,1,0,2,0,0,0,1,6,3,440,1,999,0,1,0,-0.3816190061146215
57,9,1,5,0,0,1,1,6,3,289,1,999,0,1,0,1.7941579593571737
32,2,0,6,0,1,0,1,6,3,242,2,999,0,1,0,-0.7960527138235349
30,6,0,3,0,1,0,1,6,3,123,1,999,0,1,0,-1.0032695676779917
43,0,1,5,0,1,1,1,6,3,161,2,999,0,1,0,0.3436399823759768
46,0,1,6,0,0,0,1,6,3,268,2,999,0,1,0,0.654465263157662
35,0,2,3,0,0,1,1,6,3,259,2,999,0,1,0,-0.4852274330418498
34,0,0,6,0,1,1,1,6,3,26,1,999,0,1,0,-0.5888358599690782
50,1,1,0,0,1,0,1,6,3,153,1,999,0,1,0,1.0688989708665753
39,0,0,6,0,0,0,1,6,3,424,2,999,0,1,0,-0.0707937253329365
39,1,1,2,0,0,0,1,6,3,375,1,999,0,1,0,-0.0707937253329365
42,2,1,1,0,0,0,1,6,3,179,2,999,0,1,0,0.2400315554487485
57,5,1,6,0,1,0,1,6,3,383,1,999,0,1,0,1.7941579593571737
45,1,1,0,0,0,0,1,6,3,440,1,999,0,1,0,0.5508568362304336
40,9,1,0,0,0,1,1,6,3,195,1,999,0,1,0,0.0328147015942918
40,9,1,0,0,0,0,1,6,3,217,1,999,0,1,0,0.0328147015942918
38,1,0,0,0,0,0,1,6,3,87,1,999,0,1,0,-0.1744021522601648
39,1,1,1,0,1,1,1,6,3,427,1,999,0,1,0,-0.0707937253329365
41,1,1,0,0,0,0,1,6,3,189,1,999,0,1,0,0.1364231285215202
39,1,1,1,0,1,0,1,6,3,502,1,999,0,1,0,-0.0707937253329365
41,1,1,0,0,1,1,1,6,3,260,1,999,0,1,0,0.1364231285215202
45,0,1,6,0,0,0,1,6,3,209,1,999,0,1,0,0.5508568362304336
35,0,2,6,0,1,0,1,6,3,179,1,999,0,1,0,-0.4852274330418498
35,0,1,1,0,1,0,1,6,3,179,1,999,0,1,0,-0.4852274330418498
49,1,1,3,0,0,0,1,6,3,69,1,999,0,1,0,0.965290543939347
36,9,1,6,0,0,0,1,6,3,105,2,999,0,1,0,-0.3816190061146215
23,0,0,6,0,0,0,1,6,3,266,3,999,0,1,0,-1.72852855616859
43,10,1,6,0,1,0,1,6,3,87,2,999,0,1,0,0.3436399823759768
49,2,1,5,0,1,0,1,6,3,524,2,999,0,1,0,0.965290543939347
36,9,1,5,0,1,0,1,6,3,155,2,999,0,1,0,-0.3816190061146215
51,1,1,2,0,1,0,1,6,3,162,2,999,0,1,0,1.1725073977938036
56,5,1,0,0,1,1,1,6,3,316,4,999,0,1,0,1.690549532429945
45,3,1,3,0,0,0,1,6,3,352,2,999,0,1,0,0.5508568362304336
42,0,1,3,0,0,0,1,6,3,695,3,999,0,1,0,0.2400315554487485
41,0,2,3,0,0,0,1,6,3,76,4,999,0,1,0,0.1364231285215202
32,7,1,3,0,0,1,1,6,3,535,2,999,0,1,0,-0.7960527138235349
46,4,1,6,0,0,0,1,6,3,310,2,999,0,1,0,0.654465263157662
37,1,1,6,0,0,0,1,6,3,390,3,999,0,1,0,-0.2780105791873932
53,4,1,6,0,0,0,1,6,3,369,1,999,0,1,0,1.3797242516482604
30,1,1,0,0,0,0,1,6,3,112,2,999,0,1,0,-1.0032695676779917
45,0,1,6,0,0,0,1,6,3,79,1,999,0,1,0,0.5508568362304336
24,9,0,5,0,0,1,1,6,3,140,2,999,0,1,0,-1.6249201292413618
45,0,1,6,0,0,0,1,6,3,315,1,999,0,1,0,0.5508568362304336
34,0,0,6,0,0,1,1,6,3,262,2,999,0,1,0,-0.5888358599690782
41,4,1,6,0,0,0,1,6,3,174,2,999,0,1,0,0.1364231285215202
59,1,1,0,0,1,0,1,6,3,424,2,999,0,1,0,2.0013748132116302
45,1,1,0,0,0,0,1,6,3,135,1,999,0,1,0,0.5508568362304336
54,1,1,1,0,0,0,1,6,3,36,5,999,0,1,0,1.4833326785754886
32,9,1,5,0,0,0,1,6,3,1906,3,999,0,1,0,-0.7960527138235349
33,9,1,5,0,1,0,1,6,3,219,2,999,0,1,0,-0.6924442868963065
32,0,1,6,0,0,0,1,6,3,135,1,999,0,1,0,-0.7960527138235349
34,7,0,3,0,1,0,1,6,3,147,2,999,0,1,0,-0.5888358599690782
46,4,1,6,0,0,0,1,6,3,407,2,999,0,1,0,0.654465263157662
57,9,1,5,0,1,0,1,6,3,402,4,999,0,1,0,1.7941579593571737
42,9,1,2,0,0,0,1,6,3,209,1,999,0,1,0,0.2400315554487485
48,0,1,5,0,1,0,1,6,3,92,2,999,0,1,0,0.8616821170121186
58,0,2,6,0,1,0,1,6,3,208,1,999,0,1,0,1.897766386284402
34,7,1,3,0,0,0,1,6,3,193,1,999,0,1,0,-0.5888358599690782
32,0,0,6,0,1,1,1,6,3,65,1,999,0,1,0,-0.7960527138235349
48,1,1,2,0,0,0,1,6,3,284,2,999,0,1,0,0.8616821170121186
47,1,1,2,0,0,0,1,6,3,285,1,999,0,1,0,0.7580736900848902
31,7,1,3,0,0,0,1,6,3,231,1,999,0,1,0,-0.8996611407507632
32,0,0,6,0,1,0,1,6,3,278,1,999,0,1,0,-0.7960527138235349
32,0,0,6,0,0,0,1,6,3,389,1,999,0,1,0,-0.7960527138235349
36,7,1,3,0,0,0,1,6,3,158,1,999,0,1,0,-0.3816190061146215
53,1,1,0,0,0,1,1,6,3,78,2,999,0,1,0,1.3797242516482604
37,1,1,2,0,0,0,1,6,3,258,5,999,0,1,0,-0.2780105791873932
50,7,1,3,0,0,0,1,6,3,87,1,999,0,1,0,1.0688989708665753
46,1,1,1,0,1,0,1,6,3,147,2,999,0,1,0,0.654465263157662
41,0,1,3,0,0,0,1,6,3,635,1,999,0,1,0,0.1364231285215202
43,1,0,0,0,0,0,1,6,3,289,1,999,0,1,0,0.3436399823759768
51,4,1,6,0,1,0,1,6,3,170,3,999,0,1,0,1.1725073977938036
38,0,1,6,0,1,0,1,6,3,802,1,999,0,1,0,-0.1744021522601648
41,9,1,1,0,1,0,1,6,3,381,2,999,0,1,0,0.1364231285215202
39,7,1,3,0,0,0,1,6,3,218,4,999,0,1,0,-0.0707937253329365
52,1,1,0,0,0,0,1,6,3,57,2,999,0,1,0,1.276115824721032
37,9,1,5,0,1,0,1,6,3,304,2,999,0,1,0,-0.2780105791873932
41,0,1,2,0,1,0,1,6,3,241,3,999,0,1,0,0.1364231285215202
46,0,2,6,0,1,1,1,6,3,230,1,999,0,1,0,0.654465263157662
47,9,1,5,0,0,0,1,6,3,79,4,999,0,1,0,0.7580736900848902
35,9,1,5,0,0,0,1,6,3,262,3,999,0,1,0,-0.4852274330418498
38,7,1,3,0,0,0,1,6,3,392,2,999,0,1,0,-0.1744021522601648
30,1,0,6,0,1,1,1,6,3,201,2,999,0,1,0,-1.0032695676779917
46,1,1,2,0,1,0,1,6,3,145,1,999,0,1,0,0.654465263157662
30,9,1,5,0,0,0,1,6,3,252,1,999,0,1,0,-1.0032695676779917
35,7,0,0,0,0,0,1,6,3,329,1,999,0,1,0,-0.4852274330418498
58,0,1,6,0,1,0,1,6,3,328,2,999,0,1,0,1.897766386284402
40,9,1,5,0,0,0,1,6,3,191,2,999,0,1,0,0.0328147015942918
34,9,1,6,0,0,0,1,6,3,116,2,999,0,1,0,-0.5888358599690782
30,0,0,6,0,0,0,1,6,3,246,1,999,0,1,0,-1.0032695676779917
38,7,1,1,0,0,0,1,6,3,532,2,999,0,1,0,-0.1744021522601648
55,4,0,0,0,0,0,1,6,3,293,1,999,0,1,0,1.586941105502717
55,4,1,6,0,1,0,1,6,3,416,3,999,0,1,0,1.586941105502717
45,9,0,5,0,1,0,1,6,3,37,2,999,0,1,0,0.5508568362304336
36,0,1,6,0,1,1,1,6,3,132,2,999,0,1,0,-0.3816190061146215
32,0,0,6,0,0,0,1,6,3,530,2,999,0,1,0,-0.7960527138235349
35,9,1,6,0,1,0,1,6,3,175,3,999,0,1,0,-0.4852274330418498
55,4,2,6,0,1,0,1,6,3,90,5,999,0,1,0,1.586941105502717
49,3,1,0,0,1,0,1,6,3,524,2,999,0,1,0,0.965290543939347
29,0,1,3,0,1,0,1,6,3,29,3,999,0,1,0,-1.10687799460522
34,1,1,0,0,1,0,1,6,3,311,2,999,0,1,0,-0.5888358599690782
54,5,1,3,0,1,0,1,6,3,412,1,999,0,1,0,1.4833326785754886
36,9,0,5,0,0,0,1,6,3,211,2,999,0,1,0,-0.3816190061146215
30,4,0,6,0,1,0,1,6,3,312,3,999,0,1,0,-1.0032695676779917
33,3,2,6,0,0,0,1,6,3,392,1,999,0,1,0,-0.6924442868963065
37,1,1,3,0,0,0,1,6,3,191,1,999,0,1,0,-0.2780105791873932
36,9,1,2,0,1,0,1,6,3,284,2,999,0,1,0,-0.3816190061146215
33,1,1,3,0,0,0,1,6,3,328,1,999,0,1,0,-0.6924442868963065
32,3,1,3,0,1,0,1,6,3,100,1,999,0,1,0,-0.7960527138235349
32,3,1,3,0,0,0,1,6,3,226,1,999,0,1,0,-0.7960527138235349
50,1,1,0,0,1,0,1,6,3,507,1,999,0,1,0,1.0688989708665753
39,1,1,2,0,0,1,1,6,3,333,2,999,0,1,0,-0.0707937253329365
51,1,2,6,0,1,1,1,6,3,128,2,999,0,1,0,1.1725073977938036
33,7,1,3,0,0,0,1,6,3,322,2,999,0,1,0,-0.6924442868963065
33,7,1,0,0,0,0,1,6,3,202,4,999,0,1,0,-0.6924442868963065
56,4,1,6,0,0,1,1,6,3,92,2,999,0,1,0,1.690549532429945
39,4,2,6,0,1,0,1,6,3,205,2,999,0,1,0,-0.0707937253329365
33,6,0,6,0,0,0,1,6,3,739,3,999,0,1,0,-0.6924442868963065
59,5,2,0,0,0,0,1,6,3,273,2,999,0,1,0,2.0013748132116302
42,0,0,6,0,1,0,1,6,3,339,3,999,0,1,0,0.2400315554487485
43,7,1,3,0,0,1,1,6,3,262,1,999,0,1,0,0.3436399823759768
35,0,1,6,0,1,0,1,6,3,308,3,999,0,1,0,-0.4852274330418498
46,1,1,1,0,1,0,1,6,3,467,2,999,0,1,0,0.654465263157662
27,9,1,2,0,0,1,1,6,3,245,2,999,0,1,0,-1.3140948484596766
47,0,2,6,0,1,0,1,6,3,160,3,999,0,1,0,0.7580736900848902
31,0,0,6,0,0,0,1,6,3,189,2,999,0,1,0,-0.8996611407507632
32,1,1,2,0,1,0,1,6,3,477,1,999,0,1,0,-0.7960527138235349
54,0,1,3,0,0,0,1,6,3,65,3,999,0,1,0,1.4833326785754886
56,4,1,6,0,0,0,1,6,3,191,1,999,0,1,0,1.690549532429945
48,7,0,3,0,1,0,1,6,3,196,2,999,0,1,0,0.8616821170121186
44,0,1,3,0,1,0,1,6,3,221,2,999,0,1,0,0.4472484093032052
46,0,1,3,0,0,1,1,6,3,197,2,999,0,1,0,0.654465263157662
45,7,1,3,0,1,0,1,6,3,178,2,999,0,1,0,0.5508568362304336
43,0,1,5,0,0,1,1,6,3,221,2,999,0,1,0,0.3436399823759768
40,0,0,3,0,0,0,1,6,3,64,2,999,0,1,0,0.0328147015942918
56,4,1,6,0,1,0,1,6,3,75,2,999,0,1,0,1.690549532429945
47,2,1,5,0,0,0,1,6,3,400,2,999,0,1,0,0.7580736900848902
39,4,2,6,0,1,0,1,6,3,378,3,999,0,1,0,-0.0707937253329365
48,9,1,0,0,0,0,1,6,3,118,2,999,0,1,0,0.8616821170121186
36,6,1,6,0,0,0,1,6,3,346,2,999,0,1,0,-0.3816190061146215
49,4,1,5,0,1,0,1,6,3,107,2,999,0,1,0,0.965290543939347
46,7,1,3,0,0,0,1,6,3,60,3,999,0,1,0,0.654465263157662
38,1,1,2,0,1,0,1,6,3,276,2,999,0,1,0,-0.1744021522601648
50,3,1,0,0,1,0,1,6,3,176,2,999,0,1,0,1.0688989708665753
27,0,0,3,0,1,0,1,6,3,390,2,999,0,1,0,-1.3140948484596766
